transaction_id,description,amount,date,category
173,CAFE COFFEE DAY POS TXN2480,4554.26,2024-01-02,Food & Dining
8627,LIC CARD TXN4471,4687.27,2024-04-13,Insurance
8852,Account Transfer POS TXN9613 98238,3960.22,2024-03-20,Transfers
2131,BPCL CARD TXN6584,3620.76,2024-02-10,Fuel
7837,PG FEE CARD TXN1676 46562,905.92,2024-01-18,Rent
8705,BAJAJ ALLIANZ POS TXN7548 21489,3564.2,2024-04-15,Insurance
3621,Spotify NEFT TXN1491 55153,3372.34,2024-10-08,Entertainment
1684,HP Gas IMPS TXN9191 12430,144.22,2024-05-21,Fuel
9513,UPI TO FRIEND UPI TXN8539,1384.14,2024-06-14,Transfers
4001,Electricity Board CARD TXN2862 UPI,2871.92,2024-06-17,Bills & Utilities
4881,Pathlab UPI TXN6566 97122 TXN,1253.72,2024-01-14,Healthcare
1905,SHELL POS TXN8552 92035,3552.7,2024-07-15,Fuel
9134,UPI TO FRIEND UPI TXN7652,2740.88,2024-07-01,Transfers
1251,Nature's Basket CARD TXN1268,2891.38,2024-04-17,Groceries
7535,landlord card txn6449,4993.35,2024-01-14,Rent
8083,HDFC LIFE IMPS TXN9566 TXN,4015.58,2024-04-07,Insurance
4698,tata power card txn2757 NEFT,1457.74,2024-01-03,Bills & Utilities
6364,OLA POS TXN6555 86180,472.39,2024-05-28,Travel
7819,flat rent neft txn4729 94645,214.13,2024-09-24,Rent
91,Starbucks IMPS TXN1245 TRANS,1297.05,2024-05-11,Food & Dining
6957,Unacademy NEFT TXN3000 NEFT,2714.5,2024-07-09,Education
3658,SPOTIFY UPI TXN6091,2788.69,2024-05-27,Entertainment
79,strabucks upi txn9708,331.61,2024-10-20,Food & Dining
8651,policybazaar card txn4857 49618,1288.19,2024-01-16,Insurance
8088,hdfc life upi txn2003 26126,997.07,2024-10-09,Insurance
8366,PolicyBazaar IMPS TXN6804 66386,2830.37,2024-04-17,Insurance
1404,Nature's Basket CARD TXN9059 23855 POS,888.56,2024-04-16,Groceries
2752,myntra pos txn9858,2663.91,2024-09-07,Shopping
1768,SHELL IMPS TXN2498 59798 POS,1291.37,2024-03-25,Fuel
5835,RedBus CARD TXN9917 74169 AUTH,1064.0,2024-07-04,Travel
3467,Spotify IMPS TXN3420 80769 NEFT,2033.91,2024-06-01,Entertainment
4509,AIRTEL IMPS TXN8280 95620 AUTH,1286.58,2024-05-25,Bills & Utilities
7617,RENT PAYMENT IMPS TXN5290 60986,1166.74,2024-03-06,Rent
1765,bpcl imps txn3016 76982 POS,4497.79,2024-05-17,Fuel
7561,PG Fee IMPS TXN2004 58195,2390.35,2024-07-08,Rent
349,Starbucks IMPS TXN1981,3234.36,2024-03-04,Food & Dining
3812,Hotstar NEFT TXN9222 AUTH,3686.25,2024-09-17,Entertainment
5080,medplus pos txn5860 93105 TRANS,2662.24,2024-03-31,Healthcare
2950,myntra upi txn2148 28645,2088.21,2024-08-25,Shopping
337,dominos pos txn5621 NEFT,2098.89,2024-06-27,Food & Dining
6812,UNACADEMY IMPS TXN1004,2223.46,2024-09-21,Education
7202,FLAT RENT IMPS TXN5239 TRANS,3667.07,2024-04-14,Rent
7023,College Fee UPI TXN1520,4439.16,2024-08-19,Education
8245,POLICYBAZAAR CARD TXN5004,1186.55,2024-10-23,Insurance
8491,hdfc life upi txn1905 13057,4809.57,2024-06-05,Insurance
7048,UDEMY UPI TXN7549,2025.04,2024-04-11,Education
5725,redbus upi txn5038 41057,2892.29,2024-05-23,Travel
3653,NETFLIX UPI TXN7842,891.03,2024-06-25,Entertainment
6613,Unacademy IMPS TXN6578 93065,1910.41,2024-05-22,Education
8008,HDFC Life CARD TXN1241 84521,1833.65,2024-07-11,Insurance
990,Nature's Basket IMPS TXN7011 61190,3545.52,2024-08-12,Groceries
8658,HDFC Life UPI TXN8503 UPI,968.9,2024-07-15,Insurance
7451,LANDLORD UPI TXN9499,4851.01,2024-03-17,Rent
6562,Udemy UPI TXN1506 64282,1306.93,2024-08-18,Education
8508,HDFC Life IMPS TXN4908,2944.8,2024-09-02,Insurance
8978,NEFT TRANSFER UPI TXN5448 29476,1650.19,2024-03-26,Transfers
9323,upi to friend upi txn7183,4248.87,2024-08-10,Transfers
5054,1mg CARD TXN3097 71499 UPI,709.8,2024-07-12,Healthcare
7035,Udemy CARD TXN6259,2828.04,2024-10-17,Education
3483,HOTSTAR NEFT TXN6410,2839.45,2024-09-07,Entertainment
9005,ACCOUNT TRANSFER UPI TXN3864 91332,1394.86,2024-08-08,Transfers
6530,Unacademy CARD TXN9324 88978 UPI,1015.56,2024-06-25,Education
7207,Landlord UPI TXN7635,4074.1,2024-06-26,Rent
9128,NEFT Transfer IMPS TXN5592 30508,652.68,2024-10-20,Transfers
1666,IOCL PUMP IMPS TXN9922 18636 UPI,225.32,2024-06-14,Fuel
5036,CureFit POS TXN9092 NEFT,586.06,2024-09-01,Healthcare
2660,MYNTRA NEFT TXN6774,3949.93,2024-03-29,Shopping
6487,School Fee IMPS TXN8376 AUTH,2822.84,2024-07-08,Education
6526,college fee upi txn4589 80446 POS,3198.35,2024-02-09,Education
147,Subway UPI TXN2794 50066,3153.04,2024-09-29,Food & Dining
3521,hotstar card txn6230 34492,1181.65,2024-07-15,Entertainment
260,CAFE COFFEE DAY POS TXN7632,4908.03,2024-04-23,Food & Dining
7028,Unacademy NEFT TXN2567,3490.09,2024-08-26,Education
7849,Landlord IMPS TXN8907 83805 TRANS,939.9,2024-03-15,Rent
1907,IOCL Pump CARD TXN2651 94421,4759.54,2024-08-13,Fuel
1308,Spencer's NEFT TXN5735 51044,3091.42,2024-05-27,Groceries
2655,Myntra IMPS TXN4307 16255,2976.44,2024-07-02,Shopping
1625,Shell UPI TXN6677 68269,444.14,2024-04-28,Fuel
553,DOMINOS IMPS TXN9662 UPI,869.87,2024-10-03,Food & Dining
1108,NATURE'S BASKET IMPS TXN7532 93802 AUTH,4757.94,2024-10-24,Groceries
3044,H&M CARD TXN5482,4884.57,2024-09-27,Shopping
5689,IRCTC IMPS TXN2998 TRANS,2283.84,2024-02-27,Travel
8802,UPI to Friend NEFT TXN1590 19899,570.62,2024-08-16,Transfers
440,SWIGGY POS TXN1182 35583 TXN,1275.13,2024-02-28,Food & Dining
9054,upi to friend imps txn8293 58337 TRANS,4726.53,2024-07-18,Transfers
6152,Air India NEFT TXN6979 UPI,1376.89,2024-01-08,Travel
3817,BookMyShow UPI TXN7632 NEFT,3630.01,2024-07-07,Entertainment
7084,COLLEGE FEE CARD TXN2706 31089 NEFT,3642.99,2024-01-19,Education
8909,upi to friend upi txn9346 29227,1298.84,2024-09-21,Transfers
3336,PVR Cinemas NEFT TXN1108 IMPS,290.19,2024-04-01,Entertainment
3986,BookMyShow UPI TXN1576 79643 NEFT,1099.26,2024-04-18,Entertainment
615,Starbucks UPI TXN7405 POS,1859.51,2024-08-09,Food & Dining
6483,School Fee POS TXN6318 NEFT,1804.59,2024-08-13,Education
2363,IOCL Pump CARD TXN9672,4694.02,2024-03-18,Fuel
6688,College Fee CARD TXN6124 TRANS,4391.03,2024-06-04,Education
7213,Landlord POS TXN6645 29756,2601.4,2024-01-11,Rent
1026,NATURE'S BASKET POS TXN5878 39453 AUTH,3774.85,2024-07-10,Groceries
470,swiggy neft txn4357 85183,2144.52,2024-03-12,Food & Dining
7021,School Fee IMPS TXN9747 38272,2426.91,2024-09-02,Education
6861,college fee card txn3269 47805,1006.83,2024-02-16,Education
2972,ajio imps txn5890 UPI,1410.51,2024-07-18,Shopping
194,KFC UPI TXN5696,4478.86,2024-04-02,Food & Dining
4898,Apollo Pharmacy POS TXN9412 TRANS,3874.78,2024-01-28,Healthcare
6160,air india imps txn4206 26897,1303.7,2024-02-05,Travel
7859,RENT PAYMENT CARD TXN2025 39021 UPI,2896.51,2024-02-14,Rent
1367,SPENCER'S IMPS TXN5092 65488 NEFT,3988.66,2024-03-13,Groceries
1078,Nature's Basket POS TXN5060,3009.3,2024-05-04,Groceries
590,Dominos NEFT TXN7176 96032 AUTH,4484.07,2024-07-10,Food & Dining
3561,PVR Cinemas POS TXN7672 84625,3372.68,2024-06-04,Entertainment
5830,INDIGO CARD TXN5063 85869 UPI,2956.39,2024-10-07,Travel
4004,WATER BILL UPI TXN3553 43706 AUTH,4204.11,2024-08-24,Bills & Utilities
6962,Coursera UPI TXN3829 52307,4634.56,2024-06-04,Education
5214,FORTIS HOSPITAL NEFT TXN7054 POS,3903.88,2024-08-10,Healthcare
7701,Flat Rent NEFT TXN9144,4247.56,2024-10-09,Rent
5307,Fortis Hospital IMPS TXN6711 62265,3562.22,2024-07-25,Healthcare
1823,HP Gas UPI TXN6385 55506,4532.22,2024-10-09,Fuel
6986,SCHOOL FEE NEFT TXN9632 POS,1688.52,2024-08-14,Education
3523,Netflix IMPS TXN9350,4876.16,2024-10-19,Entertainment
1046,reliance fresh pos txn6863 25396,725.5,2024-05-04,Groceries
9138,Money Sent CARD TXN2369 38286 AUTH,2000.24,2024-07-01,Transfers
180,Zomato POS TXN8438 77289,217.0,2024-03-27,Food & Dining
9133,upi to friend imps txn1093 61545,3170.24,2024-01-11,Transfers
7941,Rent Payment NEFT TXN9207 48967 NEFT,4338.93,2024-06-24,Rent
6717,Coursera CARD TXN6490,4587.42,2024-08-17,Education
2438,ajio imps txn3292,71.58,2024-01-10,Shopping
7625,LANDLORD IMPS TXN8790,4254.71,2024-07-18,Rent
9547,Money Sent CARD TXN1367 69124,4486.2,2024-02-04,Transfers
8883,UPI to Friend NEFT TXN3383,2114.66,2024-09-12,Transfers
1337,DMart NEFT TXN9352 70081 UPI,3674.61,2024-03-06,Groceries
7234,PG Fee UPI TXN9103 99303 IMPS,4596.65,2024-02-24,Rent
4615,Airtel UPI TXN6791 69397,707.42,2024-06-23,Bills & Utilities
322,Swiggy CARD TXN8090 55742,3944.65,2024-07-07,Food & Dining
7806,Rent Payment UPI TXN9741,3415.15,2024-08-08,Rent
450,strabucks pos txn7425 14392 txn,3525.31,2024-08-20,Food & Dining
9232,UPI to Friend POS TXN1185 66826,2551.98,2024-03-25,Transfers
4777,Airtel CARD TXN2016,4468.35,2024-03-11,Bills & Utilities
5753,MAKEMYTRIP IMPS TXN1338,499.4,2024-08-21,Travel
7639,pg fee pos txn6641 86880,3089.31,2024-03-03,Rent
6584,Coursera NEFT TXN2297 10133,1857.33,2024-03-09,Education
5443,PATHLAB CARD TXN8450,4716.21,2024-08-18,Healthcare
3502,PVR Cinemas POS TXN7673 IMPS,2921.31,2024-08-19,Entertainment
8137,lic card txn5510,2830.06,2024-01-09,Insurance
779,STARBUCKS IMPS TXN9282,4518.44,2024-03-24,Food & Dining
8003,bajaj allianz card txn5673 UPI,752.89,2024-07-26,Insurance
8354,hdfc life imps txn6383 AUTH,3785.47,2024-08-06,Insurance
1033,Spencer's CARD TXN9585,2792.1,2024-05-06,Groceries
3849,hotstar upi txn4224 TXN,1341.01,2024-08-02,Entertainment
527,CAFE COFFEE DAY IMPS TXN9693 AUTH,3269.4,2024-02-24,Food & Dining
7130,BYJUS CARD TXN7562,3807.58,2024-03-09,Education
7257,Rent Payment IMPS TXN9769,1105.84,2024-05-05,Rent
928,Nature's Basket NEFT TXN3095 21500,4565.34,2024-10-07,Groceries
9069,UPI to Friend UPI TXN1531 25756,4991.64,2024-05-02,Transfers
7261,RENT PAYMENT NEFT TXN6833 AUTH,3702.23,2024-10-13,Rent
1614,HP GAS IMPS TXN9789 89971,1704.71,2024-09-01,Fuel
4855,APOLLO PHARMACY NEFT TXN9129 66092 NEFT,4344.95,2024-01-12,Healthcare
1616,indianoil upi txn3644 TXN,4212.05,2024-06-07,Fuel
8148,policybazaar imps txn2227,1400.62,2024-02-10,Insurance
2155,HP Gas IMPS TXN5874,3763.39,2024-09-21,Fuel
1280,SPENCER'S IMPS TXN3894 25520,3411.75,2024-09-07,Groceries
1379,Big Bazaar NEFT TXN4338 41612,3612.37,2024-04-03,Groceries
8421,ICICI Prudential CARD TXN9800 18220 NEFT,525.49,2024-03-03,Insurance
6637,coursera neft txn9065 37308 NEFT,4760.11,2024-09-17,Education
902,Nature's Basket NEFT TXN1229 IMPS,1543.98,2024-01-17,Groceries
5501,CureFit IMPS TXN9610,3296.07,2024-09-11,Healthcare
5695,OLA CARD TXN3550,4752.13,2024-03-22,Travel
2933,Zara POS TXN9799 45968,4363.28,2024-02-13,Shopping
8650,LIC CARD TXN7264 55970,1632.49,2024-04-27,Insurance
116,Cafe Coffee Day CARD TXN9569 20148,2381.37,2024-09-02,Food & Dining
424,swiggy imps txn6770 16624 IMPS,1643.5,2024-08-09,Food & Dining
6080,Air India CARD TXN1132 61642 POS,3078.68,2024-09-07,Travel
5616,Ola UPI TXN2098 82788,2209.76,2024-09-07,Travel
4060,water bill neft txn3508 NEFT,528.72,2024-06-14,Bills & Utilities
8507,PolicyBazaar CARD TXN1553,1114.76,2024-03-28,Insurance
3525,hotstar imps txn3198 35698,1669.16,2024-02-03,Entertainment
737,Zomato CARD TXN8632,887.56,2024-08-30,Food & Dining
7244,RENT PAYMENT POS TXN7857 43377 AUTH,4436.47,2024-05-23,Rent
6632,school fee pos txn8804 TXN,3438.44,2024-04-18,Education
190,strabucks neft txn3690 86564 upi,4700.9,2024-03-05,Food & Dining
9407,Money Sent IMPS TXN6879 15978 TXN,4821.16,2024-01-27,Transfers
2358,Shell POS TXN9141,3276.75,2024-01-01,Fuel
2638,Amazon IMPS TXN8542 UPI,1502.1,2024-08-05,Shopping
4471,paytm recharge pos txn2458 POS,766.16,2024-07-25,Bills & Utilities
4768,Electricity Board UPI TXN2063 85663,2798.98,2024-06-30,Bills & Utilities
6971,UNACADEMY POS TXN2724 89220 TRANS,3005.62,2024-05-08,Education
8646,HDFC Life CARD TXN3640 POS,4970.5,2024-08-27,Insurance
7520,FLAT RENT POS TXN1060,3377.24,2024-01-31,Rent
7968,FLAT RENT NEFT TXN6607 78754,3119.5,2024-06-01,Rent
6560,UNACADEMY UPI TXN9557,2332.02,2024-10-02,Education
5229,Pathlab POS TXN4554 UPI,2061.64,2024-09-11,Healthcare
9374,UPI to Friend UPI TXN7670 POS,4662.55,2024-01-07,Transfers
810,spencer's card txn7222,3013.75,2024-03-19,Groceries
4749,Tata Power NEFT TXN7529 48814,1747.72,2024-04-03,Bills & Utilities
6731,Unacademy NEFT TXN1039,1026.06,2024-02-19,Education
9219,NEFT TRANSFER POS TXN4505 85518,2742.27,2024-06-27,Transfers
8607,ICICI Prudential POS TXN9512 88608 AUTH,2448.69,2024-03-18,Insurance
1816,INDIANOIL POS TXN9178 81141,60.43,2024-10-04,Fuel
2462,ZARA CARD TXN5688 87349,1336.16,2024-10-16,Shopping
4970,PATHLAB IMPS TXN8596 13544,4342.79,2024-10-19,Healthcare
3588,PVR CINEMAS NEFT TXN1278,1865.61,2024-04-19,Entertainment
2162,BPCL POS TXN2343 NEFT,915.63,2024-02-14,Fuel
2993,FLIPKART UPI TXN6382,1044.01,2024-01-08,Shopping
633,Dominos CARD TXN3669 46366,277.88,2024-10-23,Food & Dining
1487,Reliance Fresh UPI TXN1114 UPI,2064.92,2024-06-16,Groceries
827,more supermarket upi txn5884 33566 TRANS,3889.18,2024-01-01,Groceries
9334,NEFT Transfer IMPS TXN2405 30865,1094.4,2024-08-01,Transfers
9176,money sent pos txn2085 49882,2966.16,2024-03-13,Transfers
987,RELIANCE FRESH POS TXN9684,2069.68,2024-09-05,Groceries
1671,BPCL IMPS TXN8777 38220 TRANS,1829.7,2024-08-19,Fuel
3335,BOOKMYSHOW POS TXN1156 79486 UPI,255.79,2024-07-01,Entertainment
1428,DMART UPI TXN6833 24226,4736.12,2024-04-20,Groceries
9362,IMPS IMPS TXN7963 90609,724.1,2024-09-22,Transfers
6274,UBER IMPS TXN4147 84855,3554.26,2024-03-15,Travel
7935,Landlord CARD TXN6860,181.1,2024-02-19,Rent
5125,Pathlab IMPS TXN1896 POS,3599.33,2024-07-14,Healthcare
5059,1mg UPI TXN9195 POS,2834.88,2024-10-23,Healthcare
598,swiggy pos txn5734,733.32,2024-06-04,Food & Dining
284,Dominos IMPS TXN3393 36001,2711.46,2024-10-25,Food & Dining
15,Dominos UPI TXN4756,4998.14,2024-04-14,Food & Dining
2221,BPCL UPI TXN5123,2572.41,2024-04-10,Fuel
3279,netflixx pos txn1020 12423 auth,1127.85,2024-09-18,Entertainment
303,KFC CARD TXN6583 UPI,1277.24,2024-06-07,Food & Dining
427,Zomato UPI TXN2861 16219,1878.38,2024-10-26,Food & Dining
8922,upi to friend pos txn1125 23882 NEFT,4680.98,2024-06-19,Transfers
2420,amazn upi txn6827 auth,4955.62,2024-02-22,Shopping
6874,college fee upi txn3673 96424,905.63,2024-01-27,Education
7343,landlord card txn8856 14524 NEFT,2635.86,2024-06-13,Rent
4699,TATA POWER POS TXN6888 TRANS,717.79,2024-09-07,Bills & Utilities
585,kfc neft txn7534 66029,2617.37,2024-01-22,Food & Dining
9525,Account Transfer POS TXN4542 17552,1847.36,2024-03-06,Transfers
1229,spencer's pos txn9573,178.16,2024-01-17,Groceries
7991,PG FEE NEFT TXN2566 65783,3080.81,2024-07-28,Rent
9104,IMPS IMPS TXN3950 TXN,3884.81,2024-02-09,Transfers
5316,Apollo Pharmacy CARD TXN8836 23565 POS,4697.09,2024-10-12,Healthcare
1931,IOCL Pump CARD TXN2421 32445,104.18,2024-05-21,Fuel
7718,LANDLORD UPI TXN8478 93292,829.72,2024-04-24,Rent
9019,IMPS NEFT TXN6721 UPI,2179.65,2024-10-07,Transfers
9137,neft transfer upi txn9174 IMPS,4154.04,2024-06-06,Transfers
9045,Account Transfer IMPS TXN4182 TRANS,1926.92,2024-04-12,Transfers
2065,SHELL CARD TXN1750,3670.63,2024-05-23,Fuel
6146,Ola POS TXN5472,4012.84,2024-06-16,Travel
8076,hdfc life card txn3611,482.17,2024-07-25,Insurance
1580,Nature's Basket IMPS TXN9739,3955.2,2024-02-15,Groceries
1520,more supermarket imps txn5560 53030,3268.3,2024-08-06,Groceries
1762,iocl pump card txn4120,410.89,2024-10-16,Fuel
4130,Electricity Board IMPS TXN2868,735.95,2024-09-13,Bills & Utilities
4037,PAYTM RECHARGE NEFT TXN1818 POS,4837.0,2024-09-14,Bills & Utilities
7527,Flat Rent POS TXN7972 37199,3161.08,2024-10-20,Rent
3539,BookMyShow IMPS TXN9916 NEFT,1119.41,2024-07-07,Entertainment
3370,hotstar card txn9486,3229.05,2024-04-10,Entertainment
124,Cafe Coffee Day NEFT TXN9290,1445.78,2024-06-28,Food & Dining
4050,Electricity Board NEFT TXN6332 32388 UPI,4535.09,2024-10-24,Bills & Utilities
227,cafe coffee day upi txn3545 95220,577.76,2024-08-09,Food & Dining
8175,LIC IMPS TXN7006 POS,4814.29,2024-03-22,Insurance
4934,Apollo Pharmacy NEFT TXN2281 65021,3067.1,2024-10-05,Healthcare
3248,Spotify NEFT TXN2496 59270 TRANS,3166.39,2024-06-21,Entertainment
2653,Amazon UPI TXN4931 36986,3304.92,2024-10-21,Shopping
515,Starbucks IMPS TXN8732 83633 TRANS,1499.3,2024-05-23,Food & Dining
8547,Bajaj Allianz NEFT TXN4968,2661.67,2024-06-29,Insurance
748,CAFE COFFEE DAY NEFT TXN3095 49197 POS,3685.61,2024-05-21,Food & Dining
614,DOMINOS UPI TXN6427,4776.62,2024-06-13,Food & Dining
4764,Tata Power CARD TXN8076 23885,775.02,2024-06-10,Bills & Utilities
7422,LANDLORD IMPS TXN4940 28434,2509.45,2024-09-08,Rent
8546,lic imps txn9678 74742,2120.82,2024-01-05,Insurance
1383,BIG BAZAAR CARD TXN7985 NEFT,4003.02,2024-07-15,Groceries
7580,flat rent card txn7148,4116.76,2024-06-10,Rent
8408,ICICI PRUDENTIAL IMPS TXN4470,3040.61,2024-03-08,Insurance
2166,BPCL POS TXN4858,3258.28,2024-06-04,Fuel
8101,HDFC Life UPI TXN2343 37308,4282.89,2024-04-20,Insurance
3449,PVR Cinemas POS TXN6148 31341 POS,2700.02,2024-01-22,Entertainment
6574,Unacademy POS TXN8950,2435.07,2024-09-24,Education
6919,BYJUS UPI TXN3943 38453 TRANS,3732.13,2024-09-04,Education
2150,HP Gas NEFT TXN1731 32198,4933.67,2024-02-03,Fuel
3210,hotstar imps txn6302 43762,3450.86,2024-01-28,Entertainment
2616,MYNTRA CARD TXN3295 TRANS,901.76,2024-10-10,Shopping
8764,LIC CARD TXN6870 NEFT,4827.62,2024-05-04,Insurance
3899,netflixx card txn3668 40536 imps,4652.79,2024-10-03,Entertainment
2992,Flipkart NEFT TXN9328 IMPS,636.64,2024-04-18,Shopping
6827,COLLEGE FEE POS TXN9990,2886.94,2024-04-06,Education
1375,Spencer's POS TXN4417 90288,3836.32,2024-04-03,Groceries
2244,BPCL NEFT TXN1810 80135,860.34,2024-09-29,Fuel
7268,FLAT RENT UPI TXN5351 41654,3533.1,2024-01-02,Rent
8447,hdfc life upi txn3964 32318 UPI,2934.56,2024-09-06,Insurance
3904,SPOTIFY CARD TXN9741 NEFT,791.45,2024-05-14,Entertainment
466,Subway POS TXN6202,4086.57,2024-05-15,Food & Dining
188,Swiggy IMPS TXN8996 62510,3107.68,2024-02-22,Food & Dining
5567,Pathlab UPI TXN5494 AUTH,722.24,2024-03-31,Healthcare
5064,1mg UPI TXN7704 POS,525.32,2024-01-14,Healthcare
9336,UPI to Friend POS TXN3445 AUTH,1371.23,2024-02-17,Transfers
4192,BSNL BILL IMPS TXN9611 59384,3302.34,2024-04-01,Bills & Utilities
5367,medplus imps txn6038,1866.16,2024-05-05,Healthcare
6747,Byjus IMPS TXN9300 26484,220.51,2024-09-15,Education
9201,Account Transfer NEFT TXN3174 38022,4163.71,2024-03-12,Transfers
4612,AIRTEL POS TXN3807 29097,2447.0,2024-03-05,Bills & Utilities
6142,redbus imps txn8788 98095,1379.45,2024-07-27,Travel
8191,LIC IMPS TXN9447 65061,888.21,2024-06-19,Insurance
1570,Nature's Basket IMPS TXN3271 84690 UPI,3065.14,2024-09-25,Groceries
2347,Shell CARD TXN2190 92375,3777.04,2024-05-09,Fuel
4807,Fortis Hospital POS TXN1240,3699.3,2024-01-23,Healthcare
2925,Myntra IMPS TXN3205 TRANS,2660.34,2024-04-22,Shopping
3322,Spotify IMPS TXN7535,3188.37,2024-01-03,Entertainment
6315,IRCTC CARD TXN1990 16941,2231.59,2024-04-10,Travel
3734,netflixx card txn6244 84080 upi,1990.49,2024-06-12,Entertainment
2434,amazn pos txn3858 imps,3546.19,2024-04-09,Shopping
299,Cafe Coffee Day NEFT TXN1349 POS,3313.25,2024-09-19,Food & Dining
8181,lic imps txn1276 58822,3439.83,2024-09-26,Insurance
8045,Bajaj Allianz UPI TXN6414 75273,4656.37,2024-01-24,Insurance
2482,H&M POS TXN2632,4802.63,2024-03-04,Shopping
7683,Landlord IMPS TXN3746,4878.49,2024-06-06,Rent
237,Zomato IMPS TXN1307 94744,4311.87,2024-10-08,Food & Dining
3511,Hotstar IMPS TXN3987 AUTH,3112.33,2024-05-14,Entertainment
8541,bajaj allianz pos txn3262,1328.18,2024-05-08,Insurance
70,Zomato UPI TXN9478,339.1,2024-08-29,Food & Dining
7641,Flat Rent CARD TXN1902,886.04,2024-04-06,Rent
3830,SPOTIFY NEFT TXN7305,1008.91,2024-10-06,Entertainment
7174,SCHOOL FEE CARD TXN4672,2442.56,2024-09-24,Education
5921,MakeMyTrip POS TXN1930,2813.42,2024-06-15,Travel
911,dmart pos txn8755 75476,2229.28,2024-05-05,Groceries
1387,More Supermarket IMPS TXN9482,4097.27,2024-05-16,Groceries
2686,Nykaa IMPS TXN5439,2857.87,2024-04-28,Shopping
2337,BPCL POS TXN1022,1750.4,2024-08-07,Fuel
2252,BPCL IMPS TXN2364 35371 TXN,2574.06,2024-01-05,Fuel
5881,MakeMyTrip CARD TXN9219 48310,239.53,2024-01-01,Travel
7643,flat rent card txn7016 52693 TXN,2661.0,2024-04-03,Rent
2676,Myntra IMPS TXN4521 42353,3437.31,2024-06-05,Shopping
4309,BSNL Bill IMPS TXN5542,511.73,2024-02-26,Bills & Utilities
973,DMART IMPS TXN5108 70702 NEFT,4465.56,2024-09-13,Groceries
4424,tata power imps txn5780 IMPS,1260.84,2024-05-21,Bills & Utilities
2024,SHELL CARD TXN6433 28488,4126.89,2024-07-29,Fuel
8275,HDFC LIFE UPI TXN2185 88283,1295.28,2024-07-10,Insurance
9461,Money Sent CARD TXN5323,699.89,2024-02-12,Transfers
5670,MAKEMYTRIP IMPS TXN8993 97549 TRANS,1212.01,2024-01-25,Travel
1272,SPENCER'S NEFT TXN7234 97066,2828.11,2024-07-18,Groceries
813,Reliance Fresh IMPS TXN1946 AUTH,4135.54,2024-08-11,Groceries
3069,H&M NEFT TXN2508 35098 IMPS,2307.77,2024-03-08,Shopping
683,cafe cofe day card txn6722 auth,629.29,2024-02-02,Food & Dining
8515,PolicyBazaar UPI TXN7136 98247 UPI,248.55,2024-10-14,Insurance
823,reliance fresh pos txn8599 UPI,2837.47,2024-08-27,Groceries
7680,Rent Payment NEFT TXN9141 74571,1996.8,2024-10-08,Rent
8376,POLICYBAZAAR IMPS TXN5621 67862 TXN,4128.68,2024-06-18,Insurance
1268,Big Bazaar POS TXN5484 75218,2308.5,2024-08-19,Groceries
6754,College Fee POS TXN3770,4768.1,2024-10-12,Education
8822,Account Transfer CARD TXN3742 56127,3493.22,2024-04-03,Transfers
6795,UNACADEMY POS TXN3559 87364 IMPS,4366.63,2024-09-12,Education
7847,PG Fee POS TXN6279 TRANS,1907.2,2024-09-16,Rent
1802,iocl pump pos txn3910,1732.27,2024-02-08,Fuel
2864,MYNTRA POS TXN4468,231.01,2024-06-28,Shopping
3683,Hotstar CARD TXN9182 74040,3395.14,2024-04-06,Entertainment
7690,FLAT RENT IMPS TXN2461 16931,3219.67,2024-05-21,Rent
2312,INDIANOIL UPI TXN6875 19358,4155.88,2024-04-16,Fuel
7440,FLAT RENT UPI TXN4112 41978,467.92,2024-07-04,Rent
3354,PVR Cinemas CARD TXN6704 83593,3831.0,2024-01-13,Entertainment
4762,paytm recharge pos txn3120 62749 TRANS,2823.77,2024-09-20,Bills & Utilities
623,Dominos NEFT TXN3763 46203,4454.76,2024-02-22,Food & Dining
285,Dominos UPI TXN6480 65075,4140.46,2024-08-02,Food & Dining
4200,electricity board imps txn9476,2588.59,2024-01-28,Bills & Utilities
4543,WATER BILL CARD TXN3593,4851.31,2024-08-16,Bills & Utilities
6111,IRCTC POS TXN6913,2241.11,2024-06-14,Travel
2293,IOCL Pump POS TXN2642 UPI,754.85,2024-02-03,Fuel
8052,LIC POS TXN9608,678.6,2024-09-28,Insurance
848,big bazaar imps txn5929 53929 IMPS,4393.87,2024-01-13,Groceries
7336,Landlord NEFT TXN8328,2823.13,2024-08-28,Rent
4154,ELECTRICITY BOARD CARD TXN4590,3528.37,2024-09-07,Bills & Utilities
3000,AMAZON CARD TXN1271 23717,767.46,2024-08-30,Shopping
